face_id,criminal_id,image_path,face_encoding,image_resolution,capture_angle,lighting_condition,facial_expression,beard_status,glasses_status,mask_status,capture_date,source_type,confidence_score
11189,CRM-IND-04862,mock_images/faces/CRM-IND-04862_mugshot.jpg,<128d_vector_blob>,250x250,Front,Natural daylight,Neutral,0,0,0,2024-01-20,Arrest Photo,0.8044
11190,CRM-IND-04863,mock_images/faces/CRM-IND-04863_face_1.jpg,<128d_vector_blob>,250x250,45-degree Left,Bright,Neutral,0,1,0,2023-03-21,Arrest Photo,0.6593
11191,CRM-IND-04863,mock_images/faces/CRM-IND-04863_mugshot.jpg,<128d_vector_blob>,250x250,Front,Artificial,Neutral,0,0,0,2024-07-13,Arrest Photo,0.8686
11192,CRM-IND-04864,mock_images/faces/CRM-IND-04864_face_1.jpg,<128d_vector_blob>,250x250,45-degree Left,Low light,Smiling,0,0,0,2025-05-06,Social Media,0.93
11193,CRM-IND-04864,mock_images/faces/CRM-IND-04864_face_2.jpg,<128d_vector_blob>,250x250,Overhead,Normal,Fearful,1,1,0,2024-09-08,Social Media,0.628
11194,CRM-IND-04864,mock_images/faces/CRM-IND-04864_face_3.jpg,<128d_vector_blob>,250x250,Right Profile,Low light,Neutral,1,0,0,2025-08-14,Arrest Photo,0.8341
11195,CRM-IND-04864,mock_images/faces/CRM-IND-04864_mugshot.jpg,<128d_vector_blob>,250x250,Front,Artificial,Neutral,0,0,0,2024-07-01,Arrest Photo,0.9646
11196,CRM-IND-04865,mock_images/faces/CRM-IND-04865_mugshot.jpg,<128d_vector_blob>,250x250,Front,Natural daylight,Neutral,0,0,0,2022-11-19,Arrest Photo,0.7842
11197,CRM-IND-04866,mock_images/faces/CRM-IND-04866_mugshot.jpg,<128d_vector_blob>,250x250,Front,Natural daylight,Neutral,0,1,0,2023-05-28,Arrest Photo,0.8435
11198,CRM-IND-04867,mock_images/faces/CRM-IND-04867_mugshot.jpg,<128d_vector_blob>,250x250,Front,Artificial,Neutral,1,0,0,2025-06-29,Arrest Photo,0.9396
11199,CRM-IND-04868,mock_images/faces/CRM-IND-04868_face_1.jpg,<128d_vector_blob>,250x250,Left Profile,Artificial,Smiling,0,1,0,2022-12-17,Surveillance,0.9347
11200,CRM-IND-04868,mock_images/faces/CRM-IND-04868_face_10.jpg,<128d_vector_blob>,250x250,Front,Natural daylight,Smiling,1,1,0,2025-10-23,CCTV,0.8537
11201,CRM-IND-04868,mock_images/faces/CRM-IND-04868_face_11.jpg,<128d_vector_blob>,250x250,Overhead,Natural daylight,Neutral,1,0,0,2022-01-24,CCTV,0.6275
11202,CRM-IND-04868,mock_images/faces/CRM-IND-04868_face_12.jpg,<128d_vector_blob>,250x250,Right Profile,Low light,Fearful,0,0,0,2024-10-19,Manual Upload,0.78
11203,CRM-IND-04868,mock_images/faces/CRM-IND-04868_face_13.jpg,<128d_vector_blob>,250x250,Overhead,Normal,Neutral,1,0,0,2025-10-09,Social Media,0.75
11204,CRM-IND-04868,mock_images/faces/CRM-IND-04868_face_14.jpg,<128d_vector_blob>,250x250,Overhead,Artificial,Smiling,0,1,0,2023-10-11,Arrest Photo,0.6305
11205,CRM-IND-04868,mock_images/faces/CRM-IND-04868_face_15.jpg,<128d_vector_blob>,250x250,Front,Low light,Smiling,0,0,0,2022-07-09,Manual Upload,0.8925
11206,CRM-IND-04868,mock_images/faces/CRM-IND-04868_face_16.jpg,<128d_vector_blob>,250x250,45-degree Left,Natural daylight,Angry,1,0,0,2024-09-19,Manual Upload,0.5908
11207,CRM-IND-04868,mock_images/faces/CRM-IND-04868_face_17.jpg,<128d_vector_blob>,250x250,45-degree Right,Artificial,Neutral,1,0,0,2023-08-16,Arrest Photo,0.8098
11208,CRM-IND-04868,mock_images/faces/CRM-IND-04868_face_18.jpg,<128d_vector_blob>,250x250,Overhead,Natural daylight,Smiling,0,0,0,2023-04-21,CCTV,0.8447
11209,CRM-IND-04868,mock_images/faces/CRM-IND-04868_face_19.jpg,<128d_vector_blob>,250x250,Front,Natural daylight,Smiling,0,0,0,2022-12-19,Social Media,0.648
11210,CRM-IND-04868,mock_images/faces/CRM-IND-04868_face_2.jpg,<128d_vector_blob>,250x250,Overhead,Bright,Serious,0,0,0,2022-10-31,CCTV,0.593
11211,CRM-IND-04868,mock_images/faces/CRM-IND-04868_face_20.jpg,<128d_vector_blob>,250x250,Right Profile,Normal,Serious,0,0,0,2022-09-20,CCTV,0.938
11212,CRM-IND-04868,mock_images/faces/CRM-IND-04868_face_21.jpg,<128d_vector_blob>,250x250,Left Profile,Artificial,Fearful,0,1,0,2022-04-30,Arrest Photo,0.9444
11213,CRM-IND-04868,mock_images/faces/CRM-IND-04868_face_22.jpg,<128d_vector_blob>,250x250,Left Profile,Low light,Fearful,0,0,0,2023-07-26,Arrest Photo,0.843
11214,CRM-IND-04868,mock_images/faces/CRM-IND-04868_face_3.jpg,<128d_vector_blob>,250x250,45-degree Right,Bright,Fearful,0,1,0,2022-11-29,Surveillance,0.8032
11215,CRM-IND-04868,mock_images/faces/CRM-IND-04868_face_4.jpg,<128d_vector_blob>,250x250,45-degree Right,Natural daylight,Smiling,1,0,1,2024-09-14,CCTV,0.8573
11216,CRM-IND-04868,mock_images/faces/CRM-IND-04868_face_5.jpg,<128d_vector_blob>,250x250,Overhead,Normal,Neutral,0,0,0,2023-03-21,Social Media,0.7979
11217,CRM-IND-04868,mock_images/faces/CRM-IND-04868_face_6.jpg,<128d_vector_blob>,250x250,45-degree Right,Bright,Angry,0,0,0,2025-07-10,Surveillance,0.8051
11218,CRM-IND-04868,mock_images/faces/CRM-IND-04868_face_7.jpg,<128d_vector_blob>,250x250,Overhead,Bright,Angry,0,0,0,2025-06-24,Manual Upload,0.8329
11219,CRM-IND-04868,mock_images/faces/CRM-IND-04868_face_8.jpg,<128d_vector_blob>,250x250,Overhead,Normal,Neutral,0,0,0,2023-06-03,Arrest Photo,0.7156
11220,CRM-IND-04868,mock_images/faces/CRM-IND-04868_face_9.jpg,<128d_vector_blob>,250x250,45-degree Left,Bright,Serious,0,0,0,2023-11-22,Social Media,0.8913
11221,CRM-IND-04868,mock_images/faces/CRM-IND-04868_mugshot.jpg,<128d_vector_blob>,250x250,Front,Bright,Neutral,0,1,0,2022-02-16,Arrest Photo,0.7852
11222,CRM-IND-04869,mock_images/faces/CRM-IND-04869_face_1.jpg,<128d_vector_blob>,250x250,Front,Normal,Serious,1,0,0,2022-03-31,Social Media,0.5756
11223,CRM-IND-04869,mock_images/faces/CRM-IND-04869_face_2.jpg,<128d_vector_blob>,250x250,Overhead,Bright,Angry,1,0,0,2024-05-24,Surveillance,0.75
11224,CRM-IND-04869,mock_images/faces/CRM-IND-04869_mugshot.jpg,<128d_vector_blob>,250x250,Front,Normal,Neutral,0,0,0,2024-12-21,Arrest Photo,0.9233
11225,CRM-IND-04870,mock_images/faces/CRM-IND-04870_face_1.jpg,<128d_vector_blob>,250x250,Front,Bright,Serious,0,0,0,2024-03-17,Manual Upload,0.7638
11226,CRM-IND-04870,mock_images/faces/CRM-IND-04870_mugshot.jpg,<128d_vector_blob>,250x250,Front,Artificial,Neutral,0,1,0,2023-11-21,Arrest Photo,0.7759
11227,CRM-IND-04871,mock_images/faces/CRM-IND-04871_mugshot.jpg,<128d_vector_blob>,250x250,Front,Natural daylight,Neutral,0,0,0,2022-07-04,Arrest Photo,0.7931
11228,CRM-IND-04872,mock_images/faces/CRM-IND-04872_mugshot.jpg,<128d_vector_blob>,250x250,Front,Artificial,Neutral,0,0,0,2022-08-23,Arrest Photo,0.8451
11229,CRM-IND-04873,mock_images/faces/CRM-IND-04873_mugshot.jpg,<128d_vector_blob>,250x250,Front,Bright,Neutral,0,0,0,2024-07-08,Arrest Photo,0.8604
11230,CRM-IND-04874,mock_images/faces/CRM-IND-04874_mugshot.jpg,<128d_vector_blob>,250x250,Front,Artificial,Neutral,1,0,0,2025-08-09,Arrest Photo,0.9099
11231,CRM-IND-04875,mock_images/faces/CRM-IND-04875_mugshot.jpg,<128d_vector_blob>,250x250,Front,Normal,Neutral,0,1,0,2022-03-23,Arrest Photo,0.755
11232,CRM-IND-04876,mock_images/faces/CRM-IND-04876_face_1.jpg,<128d_vector_blob>,250x250,Overhead,Bright,Smiling,1,0,0,2023-05-26,Manual Upload,0.709
11233,CRM-IND-04876,mock_images/faces/CRM-IND-04876_face_2.jpg,<128d_vector_blob>,250x250,Overhead,Artificial,Smiling,0,0,0,2025-10-30,Surveillance,0.7177
11234,CRM-IND-04876,mock_images/faces/CRM-IND-04876_face_3.jpg,<128d_vector_blob>,250x250,45-degree Left,Bright,Smiling,0,0,0,2024-05-01,Manual Upload,0.6569
11235,CRM-IND-04876,mock_images/faces/CRM-IND-04876_mugshot.jpg,<128d_vector_blob>,250x250,Front,Normal,Neutral,0,0,0,2025-07-22,Arrest Photo,0.9141
11236,CRM-IND-04877,mock_images/faces/CRM-IND-04877_face_1.jpg,<128d_vector_blob>,250x250,Left Profile,Natural daylight,Fearful,0,0,0,2022-09-07,Arrest Photo,0.6956
11237,CRM-IND-04877,mock_images/faces/CRM-IND-04877_face_2.jpg,<128d_vector_blob>,250x250,Overhead,Natural daylight,Neutral,0,0,0,2025-02-16,CCTV,0.5521
11238,CRM-IND-04877,mock_images/faces/CRM-IND-04877_face_3.jpg,<128d_vector_blob>,250x250,Right Profile,Artificial,Fearful,0,0,0,2024-12-12,Surveillance,0.6129
11239,CRM-IND-04877,mock_images/faces/CRM-IND-04877_mugshot.jpg,<128d_vector_blob>,250x250,Front,Low light,Neutral,1,0,0,2022-06-21,Arrest Photo,0.8607
11240,CRM-IND-04878,mock_images/faces/CRM-IND-04878_face_1.jpg,<128d_vector_blob>,250x250,Left Profile,Low light,Smiling,0,0,0,2025-01-28,Social Media,0.8822
11241,CRM-IND-04878,mock_images/faces/CRM-IND-04878_mugshot.jpg,<128d_vector_blob>,250x250,Front,Normal,Neutral,0,0,0,2022-12-28,Arrest Photo,0.9528
11242,CRM-IND-04879,mock_images/faces/CRM-IND-04879_face_1.jpg,<128d_vector_blob>,250x250,Left Profile,Bright,Serious,0,1,0,2022-08-06,Manual Upload,0.6338
11243,CRM-IND-04879,mock_images/faces/CRM-IND-04879_face_10.jpg,<128d_vector_blob>,250x250,Front,Artificial,Neutral,0,0,0,2022-01-22,Manual Upload,0.759
11244,CRM-IND-04879,mock_images/faces/CRM-IND-04879_face_11.jpg,<128d_vector_blob>,250x250,45-degree Right,Low light,Serious,0,0,0,2023-03-30,Manual Upload,0.5779
11245,CRM-IND-04879,mock_images/faces/CRM-IND-04879_face_12.jpg,<128d_vector_blob>,250x250,Overhead,Bright,Fearful,1,0,0,2023-10-22,Surveillance,0.7242
11246,CRM-IND-04879,mock_images/faces/CRM-IND-04879_face_2.jpg,<128d_vector_blob>,250x250,Overhead,Normal,Neutral,0,0,0,2023-06-27,CCTV,0.9483
11247,CRM-IND-04879,mock_images/faces/CRM-IND-04879_face_3.jpg,<128d_vector_blob>,250x250,Overhead,Low light,Angry,0,0,0,2024-08-16,Surveillance,0.7214
11248,CRM-IND-04879,mock_images/faces/CRM-IND-04879_face_4.jpg,<128d_vector_blob>,250x250,Left Profile,Bright,Serious,0,0,0,2023-03-12,CCTV,0.5728
11249,CRM-IND-04879,mock_images/faces/CRM-IND-04879_face_5.jpg,<128d_vector_blob>,250x250,Left Profile,Artificial,Serious,1,0,0,2025-01-26,CCTV,0.8399
11250,CRM-IND-04879,mock_images/faces/CRM-IND-04879_face_6.jpg,<128d_vector_blob>,250x250,Right Profile,Artificial,Serious,1,0,0,2024-10-12,Manual Upload,0.7903
11251,CRM-IND-04879,mock_images/faces/CRM-IND-04879_face_7.jpg,<128d_vector_blob>,250x250,Right Profile,Normal,Angry,0,0,0,2025-01-15,CCTV,0.8716
11252,CRM-IND-04879,mock_images/faces/CRM-IND-04879_face_8.jpg,<128d_vector_blob>,250x250,Left Profile,Normal,Smiling,0,0,0,2023-03-02,Social Media,0.8456
11253,CRM-IND-04879,mock_images/faces/CRM-IND-04879_face_9.jpg,<128d_vector_blob>,250x250,45-degree Left,Normal,Serious,0,1,0,2023-06-05,CCTV,0.895
11254,CRM-IND-04879,mock_images/faces/CRM-IND-04879_mugshot.jpg,<128d_vector_blob>,250x250,Front,Bright,Neutral,0,1,0,2025-07-18,Arrest Photo,0.9144
11255,CRM-IND-04880,mock_images/faces/CRM-IND-04880_mugshot.jpg,<128d_vector_blob>,250x250,Front,Normal,Neutral,1,0,0,2025-11-30,Arrest Photo,0.7594
11256,CRM-IND-04881,mock_images/faces/CRM-IND-04881_face_1.jpg,<128d_vector_blob>,250x250,Right Profile,Natural daylight,Serious,1,1,0,2024-08-28,CCTV,0.5855
11257,CRM-IND-04881,mock_images/faces/CRM-IND-04881_face_2.jpg,<128d_vector_blob>,250x250,Right Profile,Bright,Neutral,0,0,0,2025-02-22,Arrest Photo,0.646
11258,CRM-IND-04881,mock_images/faces/CRM-IND-04881_mugshot.jpg,<128d_vector_blob>,250x250,Front,Artificial,Neutral,0,0,0,2022-03-22,Arrest Photo,0.7978
11259,CRM-IND-04882,mock_images/faces/CRM-IND-04882_face_1.jpg,<128d_vector_blob>,250x250,Right Profile,Bright,Smiling,0,1,0,2025-01-12,CCTV,0.8857
11260,CRM-IND-04882,mock_images/faces/CRM-IND-04882_face_2.jpg,<128d_vector_blob>,250x250,45-degree Left,Low light,Smiling,1,0,0,2023-03-04,Arrest Photo,0.7801
11261,CRM-IND-04882,mock_images/faces/CRM-IND-04882_mugshot.jpg,<128d_vector_blob>,250x250,Front,Low light,Neutral,0,0,0,2022-11-15,Arrest Photo,0.8502
11262,CRM-IND-04883,mock_images/faces/CRM-IND-04883_mugshot.jpg,<128d_vector_blob>,250x250,Front,Natural daylight,Neutral,0,0,0,2022-01-16,Arrest Photo,0.8533
11263,CRM-IND-04884,mock_images/faces/CRM-IND-04884_mugshot.jpg,<128d_vector_blob>,250x250,Front,Artificial,Neutral,0,0,0,2024-07-02,Arrest Photo,0.9583
11264,CRM-IND-04885,mock_images/faces/CRM-IND-04885_face_1.jpg,<128d_vector_blob>,250x250,45-degree Right,Bright,Smiling,0,0,0,2023-03-24,Surveillance,0.5954
11265,CRM-IND-04885,mock_images/faces/CRM-IND-04885_mugshot.jpg,<128d_vector_blob>,250x250,Front,Normal,Neutral,0,0,0,2024-02-10,Arrest Photo,0.7603
11266,CRM-IND-04886,mock_images/faces/CRM-IND-04886_mugshot.jpg,<128d_vector_blob>,250x250,Front,Low light,Neutral,1,0,0,2023-08-11,Arrest Photo,0.9317
11267,CRM-IND-04887,mock_images/faces/CRM-IND-04887_face_1.jpg,<128d_vector_blob>,250x250,Right Profile,Bright,Angry,0,0,0,2024-05-22,CCTV,0.8655
11268,CRM-IND-04887,mock_images/faces/CRM-IND-04887_face_2.jpg,<128d_vector_blob>,250x250,45-degree Right,Normal,Serious,1,1,0,2023-11-14,Surveillance,0.9442
11269,CRM-IND-04887,mock_images/faces/CRM-IND-04887_mugshot.jpg,<128d_vector_blob>,250x250,Front,Bright,Neutral,0,0,0,2025-03-25,Arrest Photo,0.767
11270,CRM-IND-04888,mock_images/faces/CRM-IND-04888_mugshot.jpg,<128d_vector_blob>,250x250,Front,Natural daylight,Neutral,0,0,0,2024-07-01,Arrest Photo,0.8147
11271,CRM-IND-04889,mock_images/faces/CRM-IND-04889_mugshot.jpg,<128d_vector_blob>,250x250,Front,Normal,Neutral,0,0,0,2025-03-03,Arrest Photo,0.8204
11272,CRM-IND-04890,mock_images/faces/CRM-IND-04890_mugshot.jpg,<128d_vector_blob>,250x250,Front,Low light,Neutral,1,0,0,2024-12-16,Arrest Photo,0.7736
11273,CRM-IND-04891,mock_images/faces/CRM-IND-04891_mugshot.jpg,<128d_vector_blob>,250x250,Front,Normal,Neutral,0,1,0,2025-10-21,Arrest Photo,0.9607
11274,CRM-IND-04892,mock_images/faces/CRM-IND-04892_face_1.jpg,<128d_vector_blob>,250x250,Front,Normal,Angry,0,0,0,2024-10-21,Arrest Photo,0.668
11275,CRM-IND-04892,mock_images/faces/CRM-IND-04892_mugshot.jpg,<128d_vector_blob>,250x250,Front,Bright,Neutral,1,0,0,2024-07-23,Arrest Photo,0.9095
11276,CRM-IND-04893,mock_images/faces/CRM-IND-04893_mugshot.jpg,<128d_vector_blob>,250x250,Front,Low light,Neutral,1,0,0,2024-12-30,Arrest Photo,0.8895
11277,CRM-IND-04894,mock_images/faces/CRM-IND-04894_face_1.jpg,<128d_vector_blob>,250x250,Overhead,Bright,Smiling,0,0,0,2022-10-24,Surveillance,0.6875
11278,CRM-IND-04894,mock_images/faces/CRM-IND-04894_mugshot.jpg,<128d_vector_blob>,250x250,Front,Low light,Neutral,0,0,0,2024-01-22,Arrest Photo,0.8496
11279,CRM-IND-04895,mock_images/faces/CRM-IND-04895_face_1.jpg,<128d_vector_blob>,250x250,Front,Normal,Serious,0,0,0,2025-12-12,CCTV,0.8331
11280,CRM-IND-04895,mock_images/faces/CRM-IND-04895_face_2.jpg,<128d_vector_blob>,250x250,45-degree Left,Artificial,Angry,1,0,0,2025-12-31,Manual Upload,0.7805
11281,CRM-IND-04895,mock_images/faces/CRM-IND-04895_face_3.jpg,<128d_vector_blob>,250x250,45-degree Right,Normal,Smiling,0,1,0,2025-11-22,CCTV,0.7375
11282,CRM-IND-04895,mock_images/faces/CRM-IND-04895_mugshot.jpg,<128d_vector_blob>,250x250,Front,Low light,Neutral,1,0,0,2022-01-25,Arrest Photo,0.8328
11283,CRM-IND-04896,mock_images/faces/CRM-IND-04896_mugshot.jpg,<128d_vector_blob>,250x250,Front,Bright,Neutral,0,0,0,2025-02-12,Arrest Photo,0.7551
11284,CRM-IND-04897,mock_images/faces/CRM-IND-04897_mugshot.jpg,<128d_vector_blob>,250x250,Front,Artificial,Neutral,1,0,0,2025-03-30,Arrest Photo,0.9214
11285,CRM-IND-04898,mock_images/faces/CRM-IND-04898_mugshot.jpg,<128d_vector_blob>,250x250,Front,Low light,Neutral,0,0,0,2025-05-18,Arrest Photo,0.783
11286,CRM-IND-04899,mock_images/faces/CRM-IND-04899_face_1.jpg,<128d_vector_blob>,250x250,Front,Artificial,Fearful,0,0,0,2025-07-21,CCTV,0.6764
11287,CRM-IND-04899,mock_images/faces/CRM-IND-04899_face_2.jpg,<128d_vector_blob>,250x250,45-degree Left,Low light,Fearful,0,0,0,2022-09-23,Social Media,0.5674
11288,CRM-IND-04899,mock_images/faces/CRM-IND-04899_face_3.jpg,<128d_vector_blob>,250x250,Left Profile,Natural daylight,Serious,0,0,1,2025-12-14,CCTV,0.8954
11289,CRM-IND-04899,mock_images/faces/CRM-IND-04899_mugshot.jpg,<128d_vector_blob>,250x250,Front,Bright,Neutral,0,0,0,2022-11-18,Arrest Photo,0.8129
11290,CRM-IND-04900,mock_images/faces/CRM-IND-04900_mugshot.jpg,<128d_vector_blob>,250x250,Front,Artificial,Neutral,0,0,0,2023-12-22,Arrest Photo,0.9276
11291,CRM-IND-04901,mock_images/faces/CRM-IND-04901_mugshot.jpg,<128d_vector_blob>,250x250,Front,Artificial,Neutral,0,0,0,2022-06-04,Arrest Photo,0.8407
11292,CRM-IND-04902,mock_images/faces/CRM-IND-04902_mugshot.jpg,<128d_vector_blob>,250x250,Front,Bright,Neutral,1,0,0,2022-05-17,Arrest Photo,0.9787
11293,CRM-IND-04903,mock_images/faces/CRM-IND-04903_mugshot.jpg,<128d_vector_blob>,250x250,Front,Natural daylight,Neutral,1,1,0,2022-04-05,Arrest Photo,0.988
11294,CRM-IND-04904,mock_images/faces/CRM-IND-04904_mugshot.jpg,<128d_vector_blob>,250x250,Front,Artificial,Neutral,0,0,0,2023-12-15,Arrest Photo,0.7667
11295,CRM-IND-04905,mock_images/faces/CRM-IND-04905_mugshot.jpg,<128d_vector_blob>,250x250,Front,Low light,Neutral,1,1,0,2024-06-07,Arrest Photo,0.9269
11296,CRM-IND-04906,mock_images/faces/CRM-IND-04906_mugshot.jpg,<128d_vector_blob>,250x250,Front,Artificial,Neutral,1,0,0,2023-08-21,Arrest Photo,0.9257
11297,CRM-IND-04907,mock_images/faces/CRM-IND-04907_mugshot.jpg,<128d_vector_blob>,250x250,Front,Natural daylight,Neutral,0,0,0,2024-05-26,Arrest Photo,0.8845
11298,CRM-IND-04908,mock_images/faces/CRM-IND-04908_mugshot.jpg,<128d_vector_blob>,250x250,Front,Artificial,Neutral,0,0,0,2023-02-18,Arrest Photo,0.8673
11299,CRM-IND-04909,mock_images/faces/CRM-IND-04909_mugshot.jpg,<128d_vector_blob>,250x250,Front,Low light,Neutral,0,1,0,2023-09-10,Arrest Photo,0.7762
11300,CRM-IND-04910,mock_images/faces/CRM-IND-04910_mugshot.jpg,<128d_vector_blob>,250x250,Front,Artificial,Neutral,0,1,0,2022-06-16,Arrest Photo,0.8509
11301,CRM-IND-04911,mock_images/faces/CRM-IND-04911_face_1.jpg,<128d_vector_blob>,250x250,Right Profile,Natural daylight,Fearful,0,0,0,2024-06-14,Manual Upload,0.9114
11302,CRM-IND-04911,mock_images/faces/CRM-IND-04911_mugshot.jpg,<128d_vector_blob>,250x250,Front,Low light,Neutral,1,0,0,2022-10-12,Arrest Photo,0.8137
11303,CRM-IND-04912,mock_images/faces/CRM-IND-04912_mugshot.jpg,<128d_vector_blob>,250x250,Front,Artificial,Neutral,0,1,0,2022-08-30,Arrest Photo,0.8002
11304,CRM-IND-04913,mock_images/faces/CRM-IND-04913_mugshot.jpg,<128d_vector_blob>,250x250,Front,Low light,Neutral,0,0,0,2025-09-13,Arrest Photo,0.9746
11305,CRM-IND-04914,mock_images/faces/CRM-IND-04914_mugshot.jpg,<128d_vector_blob>,250x250,Front,Low light,Neutral,0,1,0,2023-09-07,Arrest Photo,0.7507
11306,CRM-IND-04915,mock_images/faces/CRM-IND-04915_face_1.jpg,<128d_vector_blob>,250x250,Overhead,Normal,Serious,1,0,0,2023-12-17,Social Media,0.8846
11307,CRM-IND-04915,mock_images/faces/CRM-IND-04915_face_2.jpg,<128d_vector_blob>,250x250,Overhead,Bright,Serious,1,0,0,2023-11-18,Surveillance,0.6959
11308,CRM-IND-04915,mock_images/faces/CRM-IND-04915_face_3.jpg,<128d_vector_blob>,250x250,Left Profile,Normal,Fearful,1,0,0,2022-10-26,Surveillance,0.6175
11309,CRM-IND-04915,mock_images/faces/CRM-IND-04915_face_4.jpg,<128d_vector_blob>,250x250,Front,Artificial,Neutral,1,0,0,2023-05-29,Manual Upload,0.8821
11310,CRM-IND-04915,mock_images/faces/CRM-IND-04915_face_5.jpg,<128d_vector_blob>,250x250,Front,Bright,Serious,0,1,0,2024-01-20,Manual Upload,0.7805
11311,CRM-IND-04915,mock_images/faces/CRM-IND-04915_mugshot.jpg,<128d_vector_blob>,250x250,Front,Normal,Neutral,1,0,0,2023-09-07,Arrest Photo,0.7994
11312,CRM-IND-04916,mock_images/faces/CRM-IND-04916_face_1.jpg,<128d_vector_blob>,250x250,Left Profile,Artificial,Fearful,0,0,0,2025-11-11,Manual Upload,0.8717
11313,CRM-IND-04916,mock_images/faces/CRM-IND-04916_face_2.jpg,<128d_vector_blob>,250x250,Overhead,Normal,Serious,0,0,0,2023-06-08,CCTV,0.8978
11314,CRM-IND-04916,mock_images/faces/CRM-IND-04916_face_3.jpg,<128d_vector_blob>,250x250,Right Profile,Normal,Smiling,0,0,0,2025-10-11,CCTV,0.7012
11315,CRM-IND-04916,mock_images/faces/CRM-IND-04916_face_4.jpg,<128d_vector_blob>,250x250,45-degree Left,Low light,Angry,0,0,0,2024-06-02,CCTV,0.7079
11316,CRM-IND-04916,mock_images/faces/CRM-IND-04916_face_5.jpg,<128d_vector_blob>,250x250,Front,Artificial,Neutral,0,0,0,2023-02-18,Arrest Photo,0.731
11317,CRM-IND-04916,mock_images/faces/CRM-IND-04916_mugshot.jpg,<128d_vector_blob>,250x250,Front,Low light,Neutral,1,1,0,2024-05-13,Arrest Photo,0.8312
11318,CRM-IND-04917,mock_images/faces/CRM-IND-04917_face_1.jpg,<128d_vector_blob>,250x250,45-degree Right,Normal,Serious,0,0,0,2023-03-23,Surveillance,0.7293
11319,CRM-IND-04917,mock_images/faces/CRM-IND-04917_face_2.jpg,<128d_vector_blob>,250x250,45-degree Right,Low light,Fearful,0,0,0,2022-02-02,CCTV,0.6032
11320,CRM-IND-04917,mock_images/faces/CRM-IND-04917_mugshot.jpg,<128d_vector_blob>,250x250,Front,Bright,Neutral,0,1,0,2023-10-16,Arrest Photo,0.8812
11321,CRM-IND-04918,mock_images/faces/CRM-IND-04918_mugshot.jpg,<128d_vector_blob>,250x250,Front,Artificial,Neutral,1,0,0,2025-10-23,Arrest Photo,0.7577
11322,CRM-IND-04919,mock_images/faces/CRM-IND-04919_mugshot.jpg,<128d_vector_blob>,250x250,Front,Low light,Neutral,0,1,0,2023-09-17,Arrest Photo,0.9594
11323,CRM-IND-04920,mock_images/faces/CRM-IND-04920_mugshot.jpg,<128d_vector_blob>,250x250,Front,Low light,Neutral,1,0,0,2024-03-28,Arrest Photo,0.801
11324,CRM-IND-04921,mock_images/faces/CRM-IND-04921_mugshot.jpg,<128d_vector_blob>,250x250,Front,Bright,Neutral,0,0,0,2025-07-03,Arrest Photo,0.8437
11325,CRM-IND-04922,mock_images/faces/CRM-IND-04922_mugshot.jpg,<128d_vector_blob>,250x250,Front,Low light,Neutral,0,0,0,2025-04-21,Arrest Photo,0.9551
11326,CRM-IND-04923,mock_images/faces/CRM-IND-04923_mugshot.jpg,<128d_vector_blob>,250x250,Front,Normal,Neutral,0,1,0,2023-08-10,Arrest Photo,0.9862
11327,CRM-IND-04924,mock_images/faces/CRM-IND-04924_mugshot.jpg,<128d_vector_blob>,250x250,Front,Natural daylight,Neutral,0,0,0,2022-01-20,Arrest Photo,0.76
11328,CRM-IND-04925,mock_images/faces/CRM-IND-04925_mugshot.jpg,<128d_vector_blob>,250x250,Front,Artificial,Neutral,0,0,0,2023-03-21,Arrest Photo,0.7577
11329,CRM-IND-04926,mock_images/faces/CRM-IND-04926_mugshot.jpg,<128d_vector_blob>,250x250,Front,Natural daylight,Neutral,0,0,0,2022-10-17,Arrest Photo,0.815
11330,CRM-IND-04927,mock_images/faces/CRM-IND-04927_mugshot.jpg,<128d_vector_blob>,250x250,Front,Low light,Neutral,0,0,0,2022-02-17,Arrest Photo,0.78
11331,CRM-IND-04928,mock_images/faces/CRM-IND-04928_mugshot.jpg,<128d_vector_blob>,250x250,Front,Normal,Neutral,1,0,0,2022-10-06,Arrest Photo,0.8138
11332,CRM-IND-04929,mock_images/faces/CRM-IND-04929_mugshot.jpg,<128d_vector_blob>,250x250,Front,Normal,Neutral,0,0,0,2023-07-02,Arrest Photo,0.8009
11333,CRM-IND-04930,mock_images/faces/CRM-IND-04930_mugshot.jpg,<128d_vector_blob>,250x250,Front,Bright,Neutral,0,0,0,2022-10-20,Arrest Photo,0.9361
11334,CRM-IND-04931,mock_images/faces/CRM-IND-04931_mugshot.jpg,<128d_vector_blob>,250x250,Front,Bright,Neutral,0,0,0,2025-06-24,Arrest Photo,0.9685
11335,CRM-IND-04932,mock_images/faces/CRM-IND-04932_mugshot.jpg,<128d_vector_blob>,250x250,Front,Artificial,Neutral,0,0,0,2022-02-07,Arrest Photo,0.9255
11336,CRM-IND-04933,mock_images/faces/CRM-IND-04933_face_1.jpg,<128d_vector_blob>,250x250,Left Profile,Low light,Serious,0,0,0,2024-11-27,Social Media,0.7383
11337,CRM-IND-04933,mock_images/faces/CRM-IND-04933_face_2.jpg,<128d_vector_blob>,250x250,Front,Artificial,Neutral,0,0,0,2022-10-27,Arrest Photo,0.7591
